1.62924226422035E+018,-0.311,0.834,-9.565
1.62924226429479E+018,-0.348,0.871,-9.571
1.6292422643698E+018,-0.321,0.901,-9.51
1.62924226444449E+018,-0.308,0.866,-9.561
1.62924226451923E+018,-0.321,0.858,-9.614
1.62924226459762E+018,-0.35,0.89,-9.549
1.62924226466996E+018,-0.321,0.883,-9.521
1.6292422647473E+018,-0.33,0.843,-9.604
1.62924226481899E+018,-0.343,0.852,-9.565
1.62924226489487E+018,-0.313,0.905,-9.531
1.62924226496998E+018,-0.33,0.868,-9.506
1.6292422650458E+018,-0.301,0.86,-9.634
1.62924226511961E+018,-0.339,0.901,-9.561
1.62924226519844E+018,-0.341,0.869,-9.498
1.62924226527022E+018,-0.327,0.847,-9.57
1.62924226534604E+018,-0.341,0.854,-9.583
1.62924226541922E+018,-0.352,0.909,-9.542
1.62924226549541E+018,-0.322,0.86,-9.53
1.62924226557093E+018,-0.316,0.832,-9.609
1.62924226564497E+018,-0.319,0.92,-9.562
1.6292422657196E+018,-0.332,0.888,-9.544
1.62924226579689E+018,-0.318,0.845,-9.565
1.62924226587046E+018,-0.33,0.843,-9.593
1.62924226594498E+018,-0.352,0.901,-9.557
1.62924226601943E+018,-0.32,0.901,-9.549
1.62924226609936E+018,-0.349,0.857,-9.577
1.62924226616893E+018,-0.339,0.844,-9.604
1.62924226624492E+018,-0.343,0.888,-9.507
1.62924226631979E+018,-0.322,0.883,-9.555
1.62924226639794E+018,-0.335,0.87,-9.602
1.62924226647468E+018,-0.358,0.908,-9.591
1.6292422665811E+018,-0.341,0.903,-9.526
1.62924226664477E+018,-0.307,0.893,-9.552
1.62924226671948E+018,-0.355,0.896,-9.513
1.62924226681979E+018,-0.331,0.859,-9.592
1.62924226689402E+018,-0.35,0.891,-9.501
1.62924226696983E+018,-0.326,0.873,-9.606
1.62924226704476E+018,-0.313,0.879,-9.556
1.62924226711963E+018,-0.364,0.914,-9.542
1.62924226719488E+018,-0.317,0.866,-9.556
1.62924226726994E+018,-0.288,0.842,-9.56
1.62924226734447E+018,-0.343,0.921,-9.574
1.62924226741972E+018,-0.333,0.904,-9.522
1.62924226749428E+018,-0.334,0.869,-9.547
1.62924226756909E+018,-0.293,0.898,-9.633
1.6292422676451E+018,-0.359,0.907,-9.511
1.62924226771894E+018,-0.316,0.907,-9.531
1.62924226779514E+018,-0.329,0.851,-9.561
1.62924226787048E+018,-0.311,0.872,-9.623
1.62924226794633E+018,-0.33,0.895,-9.532
1.62924226801953E+018,-0.346,0.871,-9.576
1.62924226809448E+018,-0.326,0.863,-9.577
1.62924226816929E+018,-0.342,0.908,-9.548
1.6292422682441E+018,-0.317,0.881,-9.503
1.62924226831909E+018,-0.314,0.886,-9.629
1.62924226839483E+018,-0.339,0.881,-9.567
1.62924226847016E+018,-0.354,0.906,-9.525
1.62924226854492E+018,-0.281,0.859,-9.547
1.62924226861952E+018,-0.329,0.854,-9.601
1.62924226869541E+018,-0.329,0.924,-9.522
1.62924226876961E+018,-0.338,0.884,-9.504
1.62924226884436E+018,-0.325,0.845,-9.58
1.62924226892023E+018,-0.334,0.876,-9.6
1.62924226899515E+018,-0.345,0.906,-9.561
1.62924226906982E+018,-0.335,0.875,-9.537
1.6292422691451E+018,-0.342,0.853,-9.582
1.62924226921987E+018,-0.309,0.901,-9.563
1.62924226929464E+018,-0.354,0.887,-9.55
1.62924226936951E+018,-0.319,0.868,-9.558
1.62924226944485E+018,-0.329,0.861,-9.586
1.62924226952051E+018,-0.343,0.916,-9.557
1.62924226959671E+018,-0.335,0.885,-9.535
1.62924226967044E+018,-0.3,0.847,-9.614
1.6292422697452E+018,-0.329,0.871,-9.617
1.62924226982143E+018,-0.344,0.888,-9.534
1.62924226989579E+018,-0.3,0.887,-9.557
1.62924226996986E+018,-0.332,0.87,-9.603
1.62924227004721E+018,-0.355,0.908,-9.584
1.6292422701197E+018,-0.325,0.88,-9.575
1.62924227019571E+018,-0.321,0.869,-9.583
1.62924227026949E+018,-0.341,0.894,-9.589
1.6292422703443E+018,-0.309,0.901,-9.518
1.62924227042038E+018,-0.342,0.844,-9.556
1.62924227049944E+018,-0.32,0.863,-9.564
1.62924227057002E+018,-0.328,0.883,-9.585
1.62924227064631E+018,-0.311,0.893,-9.546
1.62924227071962E+018,-0.339,0.861,-9.594
1.6292422707987E+018,-0.33,0.889,-9.568
1.62924227087001E+018,-0.342,0.902,-9.496
1.62924227094445E+018,-0.326,0.869,-9.523
1.62924227101907E+018,-0.32,0.856,-9.603
1.62924227109449E+018,-0.337,0.902,-9.565
1.6292422711703E+018,-0.345,0.916,-9.513
1.62924227124517E+018,-0.323,0.888,-9.537
1.62924227131985E+018,-0.347,0.872,-9.565
1.62924227139724E+018,-0.321,0.884,-9.534
1.62924227146977E+018,-0.334,0.892,-9.544
1.6292422715452E+018,-0.312,0.854,-9.561
1.62924227161926E+018,-0.315,0.897,-9.569
1.62924227169462E+018,-0.326,0.89,-9.516
1.62924227176932E+018,-0.326,0.881,-9.57
1.62924227184552E+018,-0.31,0.85,-9.583
1.62924227191901E+018,-0.33,0.889,-9.532
1.62924227199564E+018,-0.325,0.853,-9.561
1.62924227207016E+018,-0.328,0.857,-9.572
1.62924227214574E+018,-0.349,0.882,-9.563
1.62924227222015E+018,-0.35,0.899,-9.537
